crown_id,ortho,gx,gy,label,n_views,best_margin_px,tile,tile_path,bx,by,bw,bh,split_fold
44000_4000_02945,44000_4000,2085.5,4227.0,Healthy,30,445.0,44000_4000_1550_3648_jpg.rf.263eb9c2d165419438f27ae25e20fa99.jpg,layer1_build\ds_B\train\44000_4000_1550_3648_jpg.rf.263eb9c2d165419438f27ae25e20fa99.jpg,492,535,87,88,44000_4000
44000_4000_02946,44000_4000,1896.0,4229.5,Healthy,31,475.5,44000_4000_1411_3681_jpg.rf.870ae9dc16a3d5ca4adf41291ac1b1d1.jpg,layer1_build\ds_B\train\44000_4000_1411_3681_jpg.rf.870ae9dc16a3d5ca4adf41291ac1b1d1.jpg,429,492,112,113,44000_4000
44000_4000_02947,44000_4000,2474.5,4231.5,Healthy,19,320.5,44000_4000_1771_3533_jpg.rf.ca05aefcea1baed8799623a1fab0832b.jpg,layer1_build\ds_B\train\44000_4000_1771_3533_jpg.rf.ca05aefcea1baed8799623a1fab0832b.jpg,647,642,113,113,44000_4000
44000_4000_02948,44000_4000,1326.0,4233.0,Healthy,38,428.0,44000_4000_734_3637_jpg.rf.d432e1b036a1dfc415ed9688341c4d7c.jpg,layer1_build\ds_B\train\44000_4000_734_3637_jpg.rf.d432e1b036a1dfc415ed9688341c4d7c.jpg,573,577,38,38,44000_4000
44000_4000_02949,44000_4000,2662.0,4238.0,Healthy,17,307.0,44000_4000_1988_3521_jpg.rf.69997ad81a4ef769b76f147157dd25b4.jpg,layer1_build\ds_B\train\44000_4000_1988_3521_jpg.rf.69997ad81a4ef769b76f147157dd25b4.jpg,624,667,100,100,44000_4000
44000_4000_02950,44000_4000,2861.0,4239.5,Healthy,15,327.5,44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,layer1_build\ds_B\test\44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,404,640,112,113,44000_4000
44000_4000_02951,44000_4000,1986.0,4242.5,Healthy,33,449.0,44000_4000_1411_3681_jpg.rf.870ae9dc16a3d5ca4adf41291ac1b1d1.jpg,layer1_build\ds_B\train\44000_4000_1411_3681_jpg.rf.870ae9dc16a3d5ca4adf41291ac1b1d1.jpg,525,511,100,101,44000_4000
44000_4000_02952,44000_4000,3640.5,4242.5,Healthy,27,450.5,44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,layer1_build\ds_B\valid\44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,446,394,113,113,44000_4000
44000_4000_02953,44000_4000,3451.5,4243.5,Healthy,19,414.5,44000_4000_2918_3634_jpg.rf.028bc7825d4faa0b735babfe41150ad7.jpg,layer1_build\ds_B\train\44000_4000_2918_3634_jpg.rf.028bc7825d4faa0b735babfe41150ad7.jpg,477,553,113,113,44000_4000
44000_4000_02954,44000_4000,277.0,4247.5,Healthy,6,230.0,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,174,279,112,113,44000_4000
44000_4000_02955,44000_4000,3243.5,4247.5,Healthy,14,492.5,44000_4000_2742_3716_jpg.rf.de5fe9291f2a1d43594bc1aded321954.jpg,layer1_build\ds_B\train\44000_4000_2742_3716_jpg.rf.de5fe9291f2a1d43594bc1aded321954.jpg,445,475,113,113,44000_4000
44000_4000_02956,44000_4000,4031.0,4248.5,Healthy,34,462.0,44000_4000_3469_3769_jpg.rf.9d80b269a8eaf4e250c41cc8df677a6d.jpg,layer1_build\ds_B\valid\44000_4000_3469_3769_jpg.rf.9d80b269a8eaf4e250c41cc8df677a6d.jpg,512,429,100,101,44000_4000
44000_4000_02957,44000_4000,3058.0,4250.5,Healthy,13,447.0,44000_4000_2611_3741_jpg.rf.b79d305848f1ec7131052c12fd505c2e.jpg,layer1_build\ds_B\train\44000_4000_2611_3741_jpg.rf.b79d305848f1ec7131052c12fd505c2e.jpg,397,459,100,101,44000_4000
44000_4000_02958,44000_4000,3839.0,4257.5,Healthy,29,463.5,44000_4000_3321_3697_jpg.rf.bfdb9cd6026db2749bd0be7dce5209ca.jpg,layer1_build\ds_B\train\44000_4000_3321_3697_jpg.rf.bfdb9cd6026db2749bd0be7dce5209ca.jpg,462,504,112,113,44000_4000
44000_4000_02959,44000_4000,4797.5,4261.5,Healthy,5,200.5,44000_4000_3974_3513_jpg.rf.b4b8868f93123a3eaffd17509ee82677.jpg,layer1_build\ds_B\train\44000_4000_3974_3513_jpg.rf.b4b8868f93123a3eaffd17509ee82677.jpg,767,692,113,113,44000_4000
44000_4000_02960,44000_4000,464.5,4262.5,Healthy,16,350.5,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,361,294,113,113,44000_4000
44000_4000_02961,44000_4000,4221.5,4263.5,Healthy,29,419.5,44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,layer1_build\ds_B\train\44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,435,363,113,113,44000_4000
44000_4000_02962,44000_4000,651.5,4264.0,Healthy,28,394.0,44000_4000_253_3634_jpg.rf.e4b00c5d70c9225e2554c2b68b8f82e9.jpg,layer1_build\ds_B\train\44000_4000_253_3634_jpg.rf.e4b00c5d70c9225e2554c2b68b8f82e9.jpg,361,592,75,76,44000_4000
44000_4000_02963,44000_4000,4412.0,4266.0,Healthy,24,486.0,44000_4000_3874_3779_jpg.rf.6926d637e4e1270c8a2c892952d1bfbc.jpg,layer1_build\ds_B\train\44000_4000_3874_3779_jpg.rf.6926d637e4e1270c8a2c892952d1bfbc.jpg,482,430,112,114,44000_4000
44000_4000_02964,44000_4000,4618.0,4267.0,Healthy,12,352.0,44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,layer1_build\ds_B\train\44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,622,438,100,100,44000_4000
44000_4000_02965,44000_4000,1605.0,4271.5,Healthy,32,474.0,44000_4000_1055_3767_jpg.rf.6a7359086ee00de595346925c6f5098d.jpg,layer1_build\ds_B\test\44000_4000_1055_3767_jpg.rf.6a7359086ee00de595346925c6f5098d.jpg,525,479,50,51,44000_4000
44000_4000_02966,44000_4000,1791.5,4273.0,Healthy,30,471.5,44000_4000_1239_3799_jpg.rf.edae49cf969d5c6cd45d6860e29b917e.jpg,layer1_build\ds_B\train\44000_4000_1239_3799_jpg.rf.edae49cf969d5c6cd45d6860e29b917e.jpg,509,430,87,88,44000_4000
44000_4000_02967,44000_4000,1222.5,4274.0,Healthy,39,401.5,44000_4000_600_3806_jpg.rf.d24f4e3f4d52246e3d913e213b8b4c5f.jpg,layer1_build\ds_B\valid\44000_4000_600_3806_jpg.rf.d24f4e3f4d52246e3d913e213b8b4c5f.jpg,610,455,25,26,44000_4000
44000_4000_02968,44000_4000,1036.5,4275.5,Unhealthy,36,501.5,44000_4000_514_3758_jpg.rf.2e8a5232f65bd3d2cacced2d2f642502.jpg,layer1_build\ds_B\train\44000_4000_514_3758_jpg.rf.2e8a5232f65bd3d2cacced2d2f642502.jpg,491,486,63,63,44000_4000
44000_4000_02969,44000_4000,2371.0,4279.0,Healthy,21,385.0,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,583,422,112,114,44000_4000
44000_4000_02970,44000_4000,1418.0,4281.0,Healthy,32,447.0,44000_4000_961_3704_jpg.rf.0086c77051cc10b02601435848d8d76f.jpg,layer1_build\ds_B\train\44000_4000_961_3704_jpg.rf.0086c77051cc10b02601435848d8d76f.jpg,432,552,50,50,44000_4000
44000_4000_02971,44000_4000,859.0,4281.5,Unhealthy,33,476.5,44000_4000_358_3734_jpg.rf.ee2ec1e4fdb246d416464d81603eaa52.jpg,layer1_build\ds_B\train\44000_4000_358_3734_jpg.rf.ee2ec1e4fdb246d416464d81603eaa52.jpg,470,516,62,63,44000_4000
44000_4000_02972,44000_4000,2179.0,4282.5,Healthy,24,447.0,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,397,432,100,101,44000_4000
44000_4000_02973,44000_4000,2760.0,4286.0,Healthy,13,281.0,44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,layer1_build\ds_B\test\44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,315,699,88,88,44000_4000
44000_4000_02974,44000_4000,2573.5,4291.0,Healthy,13,254.0,44000_4000_1988_3521_jpg.rf.69997ad81a4ef769b76f147157dd25b4.jpg,layer1_build\ds_B\train\44000_4000_1988_3521_jpg.rf.69997ad81a4ef769b76f147157dd25b4.jpg,542,726,87,88,44000_4000
44000_4000_02975,44000_4000,167.0,4295.5,Healthy,2,120.0,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,64,327,112,113,44000_4000
44000_4000_02976,44000_4000,2960.0,4298.5,Healthy,12,370.5,44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,layer1_build\ds_B\train\44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,334,320,100,101,44000_4000
44000_4000_02977,44000_4000,3151.0,4303.5,Healthy,11,495.0,44000_4000_2622_3777_jpg.rf.55d5ba7b26c0b70e74f9334d89caab40.jpg,layer1_build\ds_B\train\44000_4000_2622_3777_jpg.rf.55d5ba7b26c0b70e74f9334d89caab40.jpg,473,470,112,113,44000_4000
44000_4000_02978,44000_4000,3738.5,4304.0,Healthy,21,475.5,44000_4000_3263_3791_jpg.rf.1816532a21a3510a6c96edebc1f9520e.jpg,layer1_build\ds_B\train\44000_4000_3263_3791_jpg.rf.1816532a21a3510a6c96edebc1f9520e.jpg,419,456,113,114,44000_4000
44000_4000_02979,44000_4000,370.5,4307.5,Healthy,11,323.5,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,267,339,113,113,44000_4000
44000_4000_02980,44000_4000,3349.0,4307.5,Healthy,15,429.0,44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,layer1_build\ds_B\train\44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,545,455,100,101,44000_4000
44000_4000_02981,44000_4000,3546.5,4309.0,Healthy,18,408.5,44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,layer1_build\ds_B\valid\44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,352,460,113,114,44000_4000
44000_4000_02982,44000_4000,568.0,4309.5,Healthy,21,397.5,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,490,366,62,63,44000_4000
44000_4000_02983,44000_4000,3929.0,4309.5,Healthy,28,465.0,44000_4000_3370_3808_jpg.rf.8d3ea26b0767dc591da73ae00c2b0eca.jpg,layer1_build\ds_B\train\44000_4000_3370_3808_jpg.rf.8d3ea26b0767dc591da73ae00c2b0eca.jpg,503,445,112,113,44000_4000
44000_4000_02984,44000_4000,4326.0,4310.0,Healthy,23,470.0,44000_4000_3816_3756_jpg.rf.4db8e1ab9b5f01b17cb470a38e72b672.jpg,layer1_build\ds_B\train\44000_4000_3816_3756_jpg.rf.4db8e1ab9b5f01b17cb470a38e72b672.jpg,454,497,112,114,44000_4000
44000_4000_02985,44000_4000,4125.0,4313.5,Healthy,28,455.5,44000_4000_3562_3858_jpg.rf.a5fa9345924047b03ba427acd09d2d6b.jpg,layer1_build\ds_B\train\44000_4000_3562_3858_jpg.rf.a5fa9345924047b03ba427acd09d2d6b.jpg,507,399,112,113,44000_4000
44000_4000_02986,44000_4000,4514.0,4316.0,Healthy,17,456.0,44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,layer1_build\ds_B\train\44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,518,487,100,100,44000_4000
44000_4000_02987,44000_4000,754.5,4317.5,Unhealthy,30,481.5,44000_4000_273_3821_jpg.rf.a3f3db68cf0a82e2c22a396f8e9cf1f9.jpg,layer1_build\ds_B\train\44000_4000_273_3821_jpg.rf.a3f3db68cf0a82e2c22a396f8e9cf1f9.jpg,463,478,37,37,44000_4000
44000_4000_02988,44000_4000,4707.5,4318.0,Healthy,8,262.5,44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,layer1_build\ds_B\train\44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,718,495,87,88,44000_4000
44000_4000_02989,44000_4000,1146.0,4327.0,Healthy,31,478.0,44000_4000_600_3806_jpg.rf.d24f4e3f4d52246e3d913e213b8b4c5f.jpg,layer1_build\ds_B\valid\44000_4000_600_3806_jpg.rf.d24f4e3f4d52246e3d913e213b8b4c5f.jpg,502,477,88,88,44000_4000
44000_4000_02990,44000_4000,1703.0,4330.0,Healthy,25,464.0,44000_4000_1239_3799_jpg.rf.edae49cf969d5c6cd45d6860e29b917e.jpg,layer1_build\ds_B\train\44000_4000_1239_3799_jpg.rf.edae49cf969d5c6cd45d6860e29b917e.jpg,439,506,50,50,44000_4000
44000_4000_02991,44000_4000,4896.5,4331.0,Healthy,2,101.5,44000_4000_3974_3513_jpg.rf.b4b8868f93123a3eaffd17509ee82677.jpg,layer1_build\ds_B\train\44000_4000_3974_3513_jpg.rf.b4b8868f93123a3eaffd17509ee82677.jpg,885,780,75,76,44000_4000
44000_4000_02992,44000_4000,1518.0,4333.0,Healthy,27,458.0,44000_4000_1055_3767_jpg.rf.6a7359086ee00de595346925c6f5098d.jpg,layer1_build\ds_B\test\44000_4000_1055_3767_jpg.rf.6a7359086ee00de595346925c6f5098d.jpg,413,516,100,100,44000_4000
44000_4000_02993,44000_4000,2089.0,4337.5,Healthy,23,388.5,44000_4000_1550_3949_jpg.rf.4e82559e739d0e0460b0cb1bab76300d.jpg,layer1_build\ds_B\train\44000_4000_1550_3949_jpg.rf.4e82559e739d0e0460b0cb1bab76300d.jpg,483,332,112,113,44000_4000
44000_4000_02994,44000_4000,937.0,4339.0,Unhealthy,29,442.0,44000_4000_495_3813_jpg.rf.456f5f9464b03bc6e4b4969bbc1004a2.jpg,layer1_build\ds_B\train\44000_4000_495_3813_jpg.rf.456f5f9464b03bc6e4b4969bbc1004a2.jpg,417,501,50,50,44000_4000
44000_4000_02995,44000_4000,2666.0,4340.5,Healthy,13,226.5,44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,layer1_build\ds_B\test\44000_4000_2401_3543_jpg.rf.1cf84fe53b40265044e6264e781fd31e.jpg,215,747,100,101,44000_4000
44000_4000_02996,44000_4000,2286.5,4342.5,Healthy,20,469.5,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,498,486,113,113,44000_4000
44000_4000_02997,44000_4000,1898.5,4344.0,Healthy,27,467.5,44000_4000_1342_3830_jpg.rf.f3c3622ef8dab2e1ecaf8b131abdb7f7.jpg,layer1_build\ds_B\valid\44000_4000_1342_3830_jpg.rf.f3c3622ef8dab2e1ecaf8b131abdb7f7.jpg,513,470,87,88,44000_4000
44000_4000_02998,44000_4000,2474.5,4347.0,Healthy,13,281.5,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,686,490,113,114,44000_4000
44000_4000_02999,44000_4000,3431.5,4347.5,Healthy,17,378.5,44000_4000_3007_3969_jpg.rf.d58d704fc3ac297f986988f38c48d6d8.jpg,layer1_build\ds_B\train\44000_4000_3007_3969_jpg.rf.d58d704fc3ac297f986988f38c48d6d8.jpg,368,322,113,113,44000_4000
44000_4000_03000,44000_4000,1315.5,4351.5,Healthy,29,354.5,44000_4000_961_3704_jpg.rf.0086c77051cc10b02601435848d8d76f.jpg,layer1_build\ds_B\train\44000_4000_961_3704_jpg.rf.0086c77051cc10b02601435848d8d76f.jpg,336,629,37,37,44000_4000
44000_4000_03001,44000_4000,2856.5,4352.5,Healthy,13,280.5,44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,layer1_build\ds_B\train\44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,224,368,113,113,44000_4000
44000_4000_03002,44000_4000,3062.0,4354.5,Healthy,10,440.0,44000_4000_2622_3777_jpg.rf.55d5ba7b26c0b70e74f9334d89caab40.jpg,layer1_build\ds_B\train\44000_4000_2622_3777_jpg.rf.55d5ba7b26c0b70e74f9334d89caab40.jpg,384,521,112,113,44000_4000
44000_4000_03003,44000_4000,274.0,4357.0,Healthy,4,227.0,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,171,388,112,114,44000_4000
44000_4000_03004,44000_4000,4030.0,4359.0,Healthy,29,487.0,44000_4000_3503_3822_jpg.rf.696c4dac00f3a7a67c8139f088c457c2.jpg,layer1_build\ds_B\valid\44000_4000_3503_3822_jpg.rf.696c4dac00f3a7a67c8139f088c457c2.jpg,477,487,100,100,44000_4000
44000_4000_03005,44000_4000,4225.5,4359.0,Healthy,25,495.5,44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,layer1_build\ds_B\train\44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,439,458,113,114,44000_4000
44000_4000_03006,44000_4000,3258.0,4359.5,Healthy,13,466.5,44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,layer1_build\ds_B\train\44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,448,501,112,113,44000_4000
44000_4000_03007,44000_4000,3841.5,4360.0,Healthy,25,484.0,44000_4000_3345_3820_jpg.rf.bb12c165bfa5aec62785b4da369a6b10.jpg,layer1_build\ds_B\train\44000_4000_3345_3820_jpg.rf.bb12c165bfa5aec62785b4da369a6b10.jpg,440,483,113,114,44000_4000
44000_4000_03008,44000_4000,3634.0,4367.5,Healthy,22,448.5,44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,layer1_build\ds_B\valid\44000_4000_3138_3792_jpg.rf.74dd5cb83b507adfe1aa4e61a62c6951.jpg,440,519,112,113,44000_4000
44000_4000_03009,44000_4000,658.0,4371.0,Healthy,23,413.0,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,567,415,88,88,44000_4000
44000_4000_03010,44000_4000,4799.0,4372.5,Healthy,3,171.0,44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,layer1_build\ds_B\train\44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,803,543,100,101,44000_4000
44000_4000_03011,44000_4000,861.5,4375.0,Healthy,27,474.0,44000_4000_342_3901_jpg.rf.513d5c806110874187e1867b016d1ff7.jpg,layer1_build\ds_B\train\44000_4000_342_3901_jpg.rf.513d5c806110874187e1867b016d1ff7.jpg,476,430,87,88,44000_4000
44000_4000_03012,44000_4000,4417.0,4375.5,Healthy,19,427.5,44000_4000_3874_3779_jpg.rf.6926d637e4e1270c8a2c892952d1bfbc.jpg,layer1_build\ds_B\train\44000_4000_3874_3779_jpg.rf.6926d637e4e1270c8a2c892952d1bfbc.jpg,493,546,100,101,44000_4000
44000_4000_03013,44000_4000,1607.5,4377.0,Healthy,23,425.5,44000_4000_1182_3888_jpg.rf.c1269ac5e66cccf1518c88030589c889.jpg,layer1_build\ds_B\valid\44000_4000_1182_3888_jpg.rf.c1269ac5e66cccf1518c88030589c889.jpg,382,445,87,88,44000_4000
44000_4000_03014,44000_4000,4606.0,4379.0,Healthy,10,364.0,44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,layer1_build\ds_B\train\44000_4000_3946_3779_jpg.rf.2874949322e728bc343aaddce279df5f.jpg,610,550,100,100,44000_4000
44000_4000_03015,44000_4000,472.5,4379.5,Healthy,13,425.5,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,369,411,113,113,44000_4000
44000_4000_03016,44000_4000,1987.0,4384.0,Healthy,24,465.0,44000_4000_1428_3887_jpg.rf.545271c93cd8451fabe1357945cd3a1f.jpg,layer1_build\ds_B\train\44000_4000_1428_3887_jpg.rf.545271c93cd8451fabe1357945cd3a1f.jpg,509,447,100,100,44000_4000
44000_4000_03017,44000_4000,1417.5,4387.5,Healthy,25,379.5,44000_4000_1038_3744_jpg.rf.020225b8c30ddc20520314e8c295e9de.jpg,layer1_build\ds_B\train\44000_4000_1038_3744_jpg.rf.020225b8c30ddc20520314e8c295e9de.jpg,323,587,113,113,44000_4000
44000_4000_03018,44000_4000,1040.0,4388.5,Unhealthy,29,480.0,44000_4000_560_3862_jpg.rf.260ef37094062e10ba23c217e34faea2.jpg,layer1_build\ds_B\valid\44000_4000_560_3862_jpg.rf.260ef37094062e10ba23c217e34faea2.jpg,455,501,50,51,44000_4000
44000_4000_03019,44000_4000,1804.5,4401.0,Healthy,23,453.0,44000_4000_1342_3830_jpg.rf.f3c3622ef8dab2e1ecaf8b131abdb7f7.jpg,layer1_build\ds_B\valid\44000_4000_1342_3830_jpg.rf.f3c3622ef8dab2e1ecaf8b131abdb7f7.jpg,406,514,113,114,44000_4000
44000_4000_03020,44000_4000,2372.5,4401.5,Healthy,16,383.5,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,584,545,113,113,44000_4000
44000_4000_03021,44000_4000,173.5,4403.5,Healthy,1,126.5,44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,layer1_build\ds_B\train\44000_4000_47_3912_jpg.rf.84d46800961b5f8949bf3f6ed5b0dfae.jpg,70,435,113,113,44000_4000
44000_4000_03022,44000_4000,2765.0,4403.5,Healthy,10,189.0,44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,layer1_build\ds_B\train\44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,139,425,100,101,44000_4000
44000_4000_03023,44000_4000,2961.0,4403.5,Healthy,9,385.0,44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,layer1_build\ds_B\train\44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,329,419,112,113,44000_4000
44000_4000_03024,44000_4000,1239.0,4404.5,Healthy,29,430.0,44000_4000_645_3874_jpg.rf.5255b93b31c2fe0da862775c9f19b49f.jpg,layer1_build\ds_B\train\44000_4000_645_3874_jpg.rf.5255b93b31c2fe0da862775c9f19b49f.jpg,544,480,100,101,44000_4000
44000_4000_03025,44000_4000,2564.0,4404.5,Healthy,8,192.0,44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,layer1_build\ds_B\train\44000_4000_1732_3800_jpg.rf.58810ee5d269c8ffa2a4c1ac2b49abfe.jpg,776,548,112,113,44000_4000
44000_4000_03026,44000_4000,3153.5,4407.5,Healthy,10,446.5,44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,layer1_build\ds_B\train\44000_4000_2576_3928_jpg.rf.3972f7f9e7b79c8c885814c03d6a2883.jpg,521,423,113,113,44000_4000
44000_4000_03027,44000_4000,4319.5,4413.5,Healthy,19,434.5,44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,layer1_build\ds_B\train\44000_4000_3730_3844_jpg.rf.ab6bd08c04e12702ec6ad262c2fc81de.jpg,533,513,113,113,44000_4000
44000_4000_03028,44000_4000,3544.0,4417.0,Healthy,18,448.0,44000_4000_3007_3969_jpg.rf.d58d704fc3ac297f986988f38c48d6d8.jpg,layer1_build\ds_B\train\44000_4000_3007_3969_jpg.rf.d58d704fc3ac297f986988f38c48d6d8.jpg,481,391,112,114,44000_4000
44000_4000_03029,44000_4000,3737.0,4417.0,Healthy,19,470.0,44000_4000_3228_3863_jpg.rf.de078f9a8e547dd99fe427ed58403e8e.jpg,layer1_build\ds_B\valid\44000_4000_3228_3863_jpg.rf.de078f9a8e547dd99fe427ed58403e8e.jpg,459,504,100,100,44000_4000
44000_4000_03030,44000_4000,4124.5,4419.0,Healthy,24,461.5,44000_4000_3562_3858_jpg.rf.a5fa9345924047b03ba427acd09d2d6b.jpg,layer1_build\ds_B\train\44000_4000_3562_3858_jpg.rf.a5fa9345924047b03ba427acd09d2d6b.jpg,506,504,113,114,44000_4000
44000_4000_03031,44000_4000,758.5,4420.0,Healthy,22,459.5,44000_4000_299_3903_jpg.rf.00133d2f140365ca337a24989b307513.jpg,layer1_build\ds_B\train\44000_4000_299_3903_jpg.rf.00133d2f140365ca337a24989b307513.jpg,403,460,113,114,44000_4000
44000_4000_03032,44000_4000,3928.0,4421.5,Healthy,25,462.0,44000_4000_3466_3919_jpg.rf.ad5d3305e4623cbbbb210d3b8df7e9f6.jpg,layer1_build\ds_B\valid\44000_4000_3466_3919_jpg.rf.ad5d3305e4623cbbbb210d3b8df7e9f6.jpg,412,452,100,101,44000_4000
44000_4000_03033,44000_4000,3343.0,4422.0,Healthy,14,404.0,44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,layer1_build\ds_B\train\44000_4000_2754_3802_jpg.rf.0109eefc63dfc1afcacbeb020a7c3854.jpg,539,570,100,100,44000_4000
44000_4000_03034,44000_4000,1709.5,4423.5,Healthy,21,488.5,44000_4000_1182_3888_jpg.rf.c1269ac5e66cccf1518c88030589c889.jpg,layer1_build\ds_B\valid\44000_4000_1182_3888_jpg.rf.c1269ac5e66cccf1518c88030589c889.jpg,471,479,113,113,44000_4000
